ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
1102,0.5653944303832684,2,2,2,24,0,0,2,2,2,0,24238.0,26996.0,26269.0,27734.0,27151.0,28199.0,3462.0,0.0,2200.0,0.0,1500.0,1500.0,1
25339,0.5418856643545465,2,2,2,24,0,0,0,0,0,0,23729.0,27889.0,29500.0,29639.0,27546.0,6718.0,10000.0,2061.0,1200.0,551.0,0.0,0.0,1
27631,0.6029171252896287,2,2,2,21,2,2,3,2,0,0,6795.0,10398.0,10094.0,9768.0,8430.0,20735.0,3905.0,0.0,0.0,300.0,2165.0,2666.0,1
15960,-0.2208514609328775,2,2,1,34,2,0,0,2,2,0,62643.0,59851.0,65545.0,62672.0,57755.0,55512.0,2151.0,10000.0,2100.0,0.0,2000.0,1861.0,1
17280,0.29857759031623193,2,2,1,35,1,-2,-1,0,-1,0,0.0,0.0,12403.0,17849.0,4935.0,6491.0,0.0,12403.0,8359.0,4935.0,3000.0,1000.0,0
2956,0.16520194671052904,2,1,2,37,0,0,-1,-1,-1,-1,43971.0,32009.0,13346.0,9163.0,8338.0,17793.0,1007.0,13346.0,9163.0,8338.0,18618.0,1763.0,0
1632,0.9840225194805897,2,1,1,43,-1,-1,-1,-1,-1,-1,9122.0,22971.0,15537.0,27075.0,8423.0,37259.0,22982.0,15561.0,27091.0,8423.0,37259.0,16751.0,0
16784,1.5183435574883957,1,2,2,43,0,0,0,0,0,0,50785.0,48709.0,50981.0,45793.0,46555.0,38816.0,3000.0,4414.0,1500.0,1042.0,2000.0,0.0,1
2918,-0.5359124558764115,2,2,1,44,-1,-1,-2,-2,-2,-2,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9913,-0.03794803029062749,2,3,1,44,0,0,0,0,0,0,34760.0,37871.0,39879.0,42946.0,46141.0,46305.0,4000.0,3000.0,4000.0,4000.0,3000.0,3000.0,0
6944,0.2322156969297535,1,2,2,33,0,0,0,0,0,0,3311.0,4254.0,2234.0,5404.0,2375.0,10078.0,4019.0,2019.0,5025.0,2011.0,10046.0,3017.0,0
11453,0.8540492477431483,1,2,2,39,1,2,0,0,0,0,50468.0,48621.0,49987.0,19663.0,16769.0,16550.0,0.0,2600.0,650.0,752.0,596.0,578.0,1
12563,-0.15739430149924508,2,3,1,37,-1,-1,-1,-1,-1,-1,384.0,2197.0,186.0,0.0,173.0,0.0,2197.0,186.0,0.0,173.0,0.0,433.0,1
25630,0.5731523683593581,2,2,2,30,2,2,2,0,0,2,14232.0,15398.0,14866.0,15611.0,16753.0,16343.0,1700.0,0.0,1300.0,1400.0,0.0,1400.0,1
15684,0.21185804070751713,1,3,2,28,1,2,0,0,0,2,18953.0,14043.0,13266.0,14340.0,15301.0,14916.0,18.0,1600.0,1600.0,1500.0,0.0,1000.0,0
5513,0.21661049273855681,2,3,1,69,2,2,2,2,2,-2,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24184,0.625505771540391,1,2,2,28,0,0,0,0,0,0,162439.0,92626.0,73816.0,79033.0,79539.0,80584.0,4000.0,3000.0,6500.0,3013.0,5000.0,3000.0,0
7229,0.700153461834036,2,1,2,28,0,0,0,0,0,0,48910.0,50171.0,51238.0,52196.0,53747.0,47695.0,2050.0,2100.0,2000.0,2000.0,2100.0,1500.0,1
22523,-0.11749242704751323,2,2,1,34,2,2,2,2,2,2,13552.0,16513.0,17549.0,18907.0,19114.0,19186.0,3188.0,1600.0,3570.0,801.0,901.0,1.0,0
2816,-0.978886252938909,2,2,2,49,0,0,0,0,0,0,43342.0,44441.0,45390.0,46310.0,47262.0,48219.0,2100.0,2000.0,1113.0,1143.0,1159.0,1381.0,0
16911,0.8489031527578252,1,2,1,39,0,0,0,0,0,0,142509.0,143339.0,125864.0,112300.0,110371.0,113685.0,5000.0,20000.0,6000.0,5000.0,5000.0,3000.0,0
26230,0.2661332850181657,2,2,2,44,0,0,0,0,0,0,23611.0,24651.0,25631.0,23609.0,24529.0,25095.0,1436.0,1416.0,2150.0,1500.0,1000.0,1000.0,0
29617,0.4950773976853937,1,3,1,45,-2,-2,-2,-2,-2,-2,14493.0,1589.0,-7.0,1420.0,8036.0,12863.0,1596.0,0.0,1427.0,8076.0,12927.0,0.0,0
14992,-0.1639588893338496,2,2,2,32,1,-1,-1,0,-1,-1,328.0,1593.0,2015.0,1077.0,1479.0,3104.0,1621.0,2015.0,10.0,1479.0,3104.0,1152.0,0
11388,-0.1857703069091035,2,1,1,35,-1,2,-1,-1,-1,-1,1972.0,582.0,1891.0,0.0,1908.0,290.0,0.0,1891.0,0.0,1908.0,290.0,3100.0,1
21674,-0.1012620256219488,2,3,2,23,0,0,0,0,0,0,30660.0,30286.0,29757.0,30122.0,30498.0,28647.0,1800.0,1630.0,3000.0,2000.0,2000.0,2000.0,0
20333,0.21031657031787646,2,3,2,54,0,0,2,0,0,0,16613.0,19828.0,19227.0,20593.0,20951.0,21460.0,3500.0,0.0,2000.0,1000.0,1000.0,1000.0,0
14370,0.07083162195363407,1,2,1,42,0,0,0,0,0,0,88498.0,168938.0,79989.0,69800.0,54256.0,48256.0,3555.0,2253.0,1404.0,1085.0,1652.0,5595.0,0
2042,1.0588105906558818,1,2,1,38,-1,-1,-1,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,0
14758,-0.68430670192959,2,3,1,24,2,0,0,0,0,0,27896.0,29938.0,30061.0,29621.0,27956.0,29484.0,2506.0,1748.0,1003.0,1022.0,2000.0,1000.0,0
23924,-0.005572368919891471,1,2,2,23,1,2,0,0,0,0,16830.0,14566.0,10100.0,9238.0,6902.0,5813.0,50.0,5000.0,1200.0,500.0,500.0,1000.0,0
1276,0.3765572816288304,1,1,2,26,-1,-1,-1,-1,-1,-1,416.0,416.0,416.0,416.0,416.0,982.0,416.0,416.0,416.0,416.0,982.0,0.0,1
21073,0.238618647607959,1,2,1,44,0,0,0,0,0,0,14202.0,15149.0,15481.0,15266.0,13489.0,11837.0,1500.0,1585.0,1500.0,1000.0,600.0,1500.0,0
29728,1.2840934716027443,1,1,2,34,-2,-2,-2,-2,-2,-2,485.0,1313.0,1144.0,933.0,1207.0,3149.0,1316.0,1147.0,935.0,1210.0,3158.0,2350.0,0
27948,-0.6141322416938764,2,3,2,28,2,0,0,-1,-1,0,1946.0,1473.0,0.0,157.0,24767.0,24991.0,1000.0,0.0,3160.0,25000.0,1000.0,2000.0,0
8249,-0.45886666957914735,2,1,2,28,1,2,0,0,0,0,86761.0,84546.0,87251.0,88227.0,90170.0,92044.0,0.0,5000.0,3300.0,3500.0,3500.0,3550.0,1
19750,-0.5400357812605708,2,2,2,31,-2,-2,-2,-2,-2,-2,188.0,188.0,585.0,207.0,0.0,0.0,188.0,585.0,207.0,0.0,0.0,378.0,0
6827,0.41707955136306846,2,1,1,37,0,0,2,2,0,0,106658.0,111694.0,112131.0,108106.0,109798.0,107372.0,10800.0,3808.0,0.0,4000.0,5000.0,5000.0,0
262,0.13726493884536464,1,2,2,29,0,0,0,0,0,0,49276.0,35100.0,32563.0,27823.0,29130.0,28309.0,1602.0,1400.0,3000.0,3130.0,1062.0,6318.0,0
19344,-0.4198149460846908,2,1,1,34,2,0,0,2,0,0,138380.0,141223.0,156858.0,151841.0,152803.0,155997.0,5136.0,17994.0,0.0,5469.0,5656.0,6811.0,0
25749,-0.3838623746001216,2,1,2,30,-1,-1,-1,0,0,0,13861.0,7795.0,4489.0,10218.0,6509.0,15156.0,7884.0,4808.0,10044.0,4006.0,10046.0,12087.0,0
7603,0.40322991404083597,2,3,1,47,0,0,0,0,0,0,2855.0,3871.0,4883.0,5053.0,5275.0,0.0,1069.0,1081.0,251.0,375.0,0.0,0.0,1
14398,-0.2395443470975686,2,1,1,54,2,2,2,0,0,0,12894.0,15449.0,14909.0,14915.0,15382.0,16374.0,3084.0,0.0,550.0,707.0,1400.0,200.0,1
25116,-0.40306058829948094,1,2,1,56,0,0,0,0,0,0,28358.0,25278.0,24713.0,22379.0,18943.0,15464.0,1416.0,1471.0,1147.0,531.0,464.0,451.0,0
20216,-0.3064538167909919,2,3,1,54,-1,-1,-1,-1,-1,-1,396.0,396.0,361.0,7530.0,396.0,396.0,396.0,361.0,7600.0,396.0,396.0,396.0,0
12007,0.47971845209572794,2,1,1,38,2,0,0,0,0,0,183939.0,176737.0,179787.0,181918.0,169664.0,173169.0,8000.0,7900.0,6900.0,6200.0,6700.0,6700.0,1
1700,0.04346789492457988,1,1,2,31,-1,-1,-1,-1,0,-1,2166.0,2894.0,8903.0,12445.0,24650.0,8339.0,2918.0,8974.0,12457.0,15113.0,8369.0,3832.0,0
2604,-0.14380891574586985,1,1,2,30,0,0,-1,-1,-1,0,1933.0,2855.0,872.0,981.0,22936.0,8097.0,1000.0,872.0,981.0,22936.0,5000.0,5939.0,0
22445,-0.2697409084081648,2,1,2,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24845,-0.6554311532029028,1,2,2,44,1,2,2,2,2,0,36835.0,35949.0,40567.0,41604.0,40637.0,41824.0,0.0,5539.0,2000.0,0.0,2000.0,3000.0,0
1580,0.36015793813953234,2,2,1,38,-1,-1,-1,-1,-1,-1,4100.0,7270.0,820.0,820.0,2870.0,970.0,7270.0,820.0,820.0,2870.0,970.0,820.0,0
28868,-0.3752957705470892,2,1,1,46,0,0,0,0,0,0,50720.0,52174.0,48957.0,49848.0,59060.0,60420.0,3111.0,2109.0,2000.0,10000.0,6032.0,5030.0,0
24702,-0.2739900580406445,1,1,2,38,0,0,0,0,0,0,138984.0,140300.0,145127.0,145571.0,115765.0,118190.0,4900.0,6918.0,7100.0,4388.0,4500.0,4300.0,0
7244,1.0771102738186595,1,3,2,33,-1,-1,-1,-1,-1,-1,1655.0,1473.0,390.0,390.0,540.0,150.0,1473.0,390.0,390.0,540.0,150.0,3780.0,1
18321,-0.6772076421001494,2,2,2,24,0,0,0,0,0,0,45397.0,47264.0,44090.0,36501.0,28493.0,24663.0,3015.0,3025.0,2029.0,2015.0,1001.0,2000.0,0
20134,-0.8820464641446847,2,3,2,46,0,0,0,0,0,0,44590.0,45846.0,47104.0,48325.0,0.0,49461.0,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,1
20772,0.6631850505514502,1,2,2,44,0,0,0,0,0,0,8843.0,9262.0,7102.0,5035.0,5152.0,2150.0,1115.0,1202.0,1000.0,117.0,246.0,0.0,0
10871,0.9186104178739566,1,2,1,37,2,2,2,2,2,2,58024.0,59300.0,59831.0,60554.0,61938.0,63269.0,2800.0,2100.0,2300.0,2500.0,2500.0,500.0,1
8893,-0.3699408192503567,1,2,2,28,0,0,0,0,0,0,88549.0,74624.0,76133.0,77648.0,79370.0,80071.0,2709.0,2750.0,2767.0,2961.0,2913.0,3000.0,0
26136,0.987969658715812,2,3,2,44,0,0,0,0,0,0,43828.0,40684.0,37338.0,31278.0,31811.0,28656.0,1947.0,1829.0,1644.0,4405.0,1104.0,2504.0,0
4714,-0.575046337525323,1,1,2,25,0,0,2,2,2,2,11394.0,14367.0,13844.0,14614.0,14733.0,14823.0,3600.0,0.0,1300.0,500.0,505.0,37.0,0
23125,-0.0708307335231287,2,2,2,30,-1,-1,-1,2,-1,-1,3948.0,5899.0,4080.0,1935.0,1656.0,2351.0,5899.0,4080.0,0.0,1656.0,2351.0,3312.0,1
1138,-0.4195360247860702,1,2,1,41,0,0,0,0,0,0,19339.0,20424.0,20086.0,18600.0,19153.0,19289.0,1703.0,1306.0,810.0,1000.0,900.0,900.0,0
5026,-0.1384044451265219,1,2,2,27,0,0,-1,0,0,0,19331.0,18225.0,18418.0,19297.0,19000.0,19683.0,1209.0,19330.0,2303.0,1000.0,1000.0,1000.0,0
27271,-0.6989897035221064,1,0,1,35,-2,-2,-2,-2,-2,-2,22839.0,7745.0,12035.0,33604.0,0.0,1190.0,7783.0,12046.0,33718.0,0.0,1190.0,590.0,0
8151,0.4592692189752639,2,1,2,30,0,0,0,0,-1,-1,21550.0,23932.0,37329.0,26339.0,4836.0,9655.0,3500.0,15054.0,7885.0,4836.0,9655.0,5000.0,0
18774,0.11604373930452025,2,2,2,27,2,2,2,2,0,0,19410.0,22085.0,23435.0,22765.0,22990.0,23369.0,3000.0,2000.0,0.0,900.0,900.0,1006.0,1
18668,0.7458029929979826,2,2,1,25,0,0,0,0,0,0,191767.0,185445.0,188255.0,187384.0,184222.0,183544.0,6612.0,8321.0,7022.0,6021.0,6005.0,6042.0,0
6766,-0.2894807298213633,2,2,1,34,0,0,0,0,0,0,86116.0,83724.0,80721.0,79939.0,58586.0,14570.0,3894.0,2783.0,3575.0,1605.0,1520.0,0.0,0
3826,0.5289072089625205,2,2,2,28,-1,-1,-1,0,0,-1,72620.0,873.0,8596.0,6418.0,6243.0,1984.0,873.0,8596.0,275.0,300.0,1984.0,27014.0,0
4837,-0.190828933444497,1,2,1,48,0,0,0,0,0,0,224662.0,216134.0,163926.0,97524.0,35353.0,24481.0,10160.0,7147.0,5041.0,1581.0,3020.0,10000.0,0
7521,-0.7389642488804682,2,2,1,24,0,0,0,0,0,0,176294.0,190256.0,89128.0,39276.0,23440.0,59922.0,44776.0,1502.0,2026.0,1015.0,52100.0,5101.0,0
28462,0.16390486236347665,2,2,1,39,1,2,0,0,0,0,101526.0,101957.0,104317.0,106583.0,108811.0,111160.0,3000.0,4000.0,4000.0,4000.0,4100.0,4100.0,0
13394,1.133110814736927,2,2,1,35,0,0,0,0,0,0,71561.0,74084.0,74770.0,75826.0,77741.0,79597.0,4000.0,3010.0,2600.0,3000.0,3000.0,3000.0,0
13275,-0.6554799192116633,2,2,2,23,0,0,0,0,0,0,34997.0,36030.0,36740.0,37469.0,38254.0,39014.0,1900.0,1610.0,1339.0,1387.0,1395.0,1452.0,1
12831,-0.7139416098227185,2,2,1,38,-1,-1,-1,-1,-1,-1,7633.0,7600.0,21405.0,6390.0,6076.0,9610.0,7638.0,21511.0,6421.0,6106.0,9657.0,5731.0,0
1461,-0.1330811206891407,2,2,1,37,2,2,3,3,3,3,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15845,-0.43438249007361796,2,2,1,25,0,-1,-1,-1,-1,-1,2126.0,1513.0,1246.0,1111.0,3018.0,5847.0,1513.0,1246.0,1111.0,3018.0,5847.0,1273.0,0
29540,0.3524527501203463,1,3,1,45,0,0,0,0,0,0,65824.0,51634.0,52567.0,42743.0,43894.0,45051.0,3067.0,3000.0,3000.0,2000.0,2000.0,2000.0,0
8779,0.6687013368150575,2,2,2,24,0,0,0,0,0,0,27431.0,27163.0,18987.0,20170.0,15900.0,0.0,5006.0,1400.0,2013.0,370.0,0.0,0.0,0
9022,0.3233079225933257,2,1,1,51,-2,-2,-2,-2,-2,-2,4667.0,5910.0,1630.0,2326.0,660.0,1373.0,5914.0,1630.0,2326.0,660.0,1373.0,6674.0,0
11810,0.03792784529526258,1,1,2,30,0,-1,-1,-1,-1,-1,14409.0,3540.0,500.0,500.0,0.0,1191.0,3540.0,500.0,500.0,0.0,1191.0,0.0,0
14997,-0.40019131339017433,2,2,2,29,0,0,0,0,0,0,116597.0,55208.0,47397.0,45860.0,46264.0,41870.0,3018.0,3000.0,1356.0,2000.0,2000.0,1500.0,0
13941,-0.4639697247229892,2,3,1,31,0,0,0,0,0,0,27347.0,22915.0,22243.0,20938.0,22486.0,21394.0,5000.0,7243.0,5000.0,5000.0,5394.0,16000.0,0
21140,-0.872045275495652,1,1,1,35,-1,-1,-1,-1,-2,-1,205.0,0.0,775.0,0.0,0.0,635.0,0.0,775.0,0.0,0.0,635.0,0.0,0
37,-0.6368725936973831,1,2,1,40,0,0,0,0,0,0,186503.0,181328.0,180422.0,170410.0,173901.0,177413.0,8026.0,8060.0,6300.0,6400.0,6400.0,6737.0,0
15088,-0.9679894210381151,1,1,1,42,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13390,0.016408624311641258,2,3,1,36,-1,2,2,-1,-1,2,2566.0,1689.0,-11.0,35947.0,83360.0,82516.0,8.0,0.0,35958.0,50000.0,0.0,10000.0,0
15373,-0.49949829843895593,2,1,2,30,0,0,0,0,0,0,152535.0,153477.0,148629.0,141571.0,126583.0,154557.0,5153.0,10000.0,10000.0,5010.0,50000.0,5000.0,0
29457,0.16696236112311916,1,1,2,30,0,0,2,0,0,-2,90313.0,103560.0,78842.0,67003.0,0.0,0.0,15037.0,5.0,2007.0,0.0,0.0,0.0,0
12067,-0.06379661973277378,2,3,1,53,2,2,2,2,2,2,54251.0,55402.0,53925.0,56814.0,58053.0,59246.0,2600.0,0.0,4400.0,2300.0,2300.0,2100.0,1
7487,0.24982537411841063,2,1,1,36,0,0,0,-2,-2,-2,51713.0,25272.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0
4237,-0.1795556789226773,1,3,1,55,0,0,0,0,0,0,214423.0,214585.0,170063.0,176893.0,183699.0,188700.0,10000.0,10000.0,10000.0,10000.0,10000.0,9000.0,0
11225,0.17416884960568546,1,3,2,46,0,0,0,0,0,0,50297.0,46613.0,46666.0,20162.0,19864.0,19680.0,1852.0,4050.0,676.0,730.0,866.0,3000.0,1
23003,0.019875397643140974,2,3,2,40,-1,-1,-2,-2,-2,-2,728.0,0.0,0.0,0.0,0.0,0.0,22.0,10785.0,0.0,0.0,0.0,0.0,0
22233,-0.2819003703828784,2,3,2,32,0,0,0,0,0,0,148959.0,152810.0,159907.0,168200.0,148987.0,152224.0,6700.0,10000.0,10000.0,4183.0,4465.0,4352.0,0
7886,0.5938981720380307,2,1,2,24,0,0,0,-2,-2,-2,12806.0,13490.0,0.0,0.0,0.0,0.0,7522.0,0.0,0.0,0.0,0.0,0.0,1
18992,0.12579148120075653,2,2,1,32,2,2,3,2,0,0,68321.0,73190.0,71489.0,68981.0,66577.0,71013.0,6600.0,0.0,0.0,2500.0,5500.0,0.0,0
23206,0.12249535592263913,2,2,1,45,1,2,2,0,0,0,110970.0,117076.0,113778.0,117989.0,118803.0,121434.0,9460.0,0.0,6100.0,4210.0,4500.0,4500.0,1
13205,0.699293418603329,1,2,2,35,0,0,-2,-1,0,0,11052.0,0.0,0.0,53826.0,55061.0,71541.0,0.0,0.0,53826.0,1642.0,20000.0,1256.0,0
24868,-0.202574325517657,1,2,1,35,0,0,0,0,0,-1,22472.0,20911.0,24408.0,8747.0,-1231.0,4771.0,1330.0,5000.0,3060.0,91.0,6002.0,0.0,0
5114,-0.030210055485285655,2,3,2,36,2,2,2,2,2,2,25437.0,26734.0,26011.0,27353.0,26776.0,28620.0,2000.0,0.0,2078.0,0.0,2291.0,0.0,1
23053,0.19880120551330657,2,1,2,27,-1,-1,-2,-2,-2,-2,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13247,0.2615105440809137,1,1,2,29,0,0,0,0,0,0,90071.0,83204.0,75869.0,58219.0,45605.0,32245.0,3032.0,2311.0,1570.0,1500.0,983.0,3000.0,0
14605,0.44995160339805595,2,2,1,42,-1,0,0,0,0,0,256675.0,253682.0,260274.0,153516.0,156830.0,152045.0,13000.0,11000.0,8000.0,5866.0,8000.0,5616.0,0
20986,0.42314798534309256,1,1,1,30,0,0,0,0,0,0,74797.0,75753.0,78031.0,78946.0,76689.0,77968.0,2800.0,3500.0,2818.0,2743.0,3000.0,10000.0,0
22985,1.1188603609180583,2,1,2,33,-1,-1,-1,-1,-1,-1,13889.0,1465.0,2095.0,1215.0,340.0,1424.0,1465.0,2095.0,1215.0,340.0,1424.0,0.0,0
19561,-0.5353829852571519,2,1,1,40,-2,-2,-2,-2,-2,-2,0.0,0.0,2479.0,0.0,0.0,0.0,0.0,2479.0,0.0,0.0,0.0,0.0,0
26534,-0.6731086078322046,2,3,1,56,1,-1,-1,-1,-1,-1,-4.0,831.0,-3.0,646.0,-2.0,418.0,835.0,0.0,649.0,0.0,420.0,1204.0,1
21859,0.3239308681611055,2,3,2,26,0,0,0,0,0,0,21081.0,7985.0,7315.0,11295.0,10413.0,16745.0,2200.0,2500.0,6023.0,5000.0,6745.0,2155.0,0
19241,-0.3121799693190343,2,3,1,44,0,0,0,0,-1,-1,7234.0,4772.0,4519.0,3818.0,4096.0,4058.0,1500.0,2000.0,2023.0,4102.0,4448.0,7274.0,0
13036,1.4525498597387836,1,2,1,45,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,0.0,390.0,390.0,390.0,390.0,0.0,780.0,1
5303,1.2669666304351017,2,2,2,29,-1,0,0,-1,2,0,917.0,2917.0,0.0,3708.0,3503.0,9097.0,2000.0,0.0,3708.0,0.0,5693.0,170.0,0
26041,-0.294434983134853,2,2,2,34,0,0,0,0,0,0,285484.0,286091.0,286785.0,285345.0,239389.0,231420.0,10220.0,11231.0,10269.0,8500.0,10000.0,10000.0,0
5991,-0.3466919347127478,1,1,1,45,1,2,0,0,0,0,157122.0,153320.0,156996.0,158717.0,162122.0,165399.0,0.0,7600.0,5700.0,6000.0,6000.0,12300.0,0
11057,0.05341316099722134,2,1,2,27,-1,-1,-1,-1,-1,-1,3352.0,3352.0,3352.0,3352.0,3352.0,3352.0,3352.0,3352.0,3352.0,3352.0,3352.0,3352.0,1
9815,0.564816504034671,1,1,2,26,1,2,2,0,0,0,58518.0,52526.0,45640.0,41539.0,39373.0,32080.0,3006.0,99.0,1500.0,1500.0,2015.0,1200.0,0
10674,-0.48864719354468616,2,3,2,28,-1,-1,-2,-1,-1,-1,1082.0,0.0,0.0,232.0,0.0,150.0,0.0,0.0,232.0,0.0,150.0,81.0,0
24127,0.8624769753098909,1,2,2,27,2,2,0,0,0,0,58324.0,56789.0,58276.0,60102.0,61423.0,72197.0,0.0,2400.0,3000.0,2500.0,11576.0,39.0,1
16378,-0.15182635158176075,2,1,1,41,0,0,0,0,0,0,118379.0,120087.0,121958.0,123629.0,123605.0,123794.0,4294.0,4428.0,4326.0,4154.0,4345.0,9098.0,0
12567,0.2817549479404058,1,2,2,25,0,0,0,0,0,0,4841.0,6750.0,7559.0,5198.0,5198.0,5198.0,2000.0,1000.0,2200.0,0.0,0.0,0.0,0
21072,0.7052632172449941,1,1,2,35,0,-1,-1,-1,0,-1,62896.0,16480.0,27050.0,29103.0,58997.0,12518.0,16591.0,27283.0,29255.0,58276.0,12565.0,13507.0,0
17690,-0.4569023426867111,2,1,1,41,0,0,0,0,0,0,96590.0,99755.0,81244.0,81193.0,82470.0,49630.0,5000.0,3000.0,3007.0,5000.0,2000.0,1700.0,0
5202,0.23872851926570549,1,1,2,36,0,0,0,0,0,0,218637.0,223208.0,159930.0,141834.0,213408.0,222681.0,10034.0,5600.0,10753.0,100000.0,12823.0,8910.0,0
17888,-0.2963350915408166,1,1,2,29,1,-2,-2,-2,-2,-2,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,0
11972,1.276575009797252,1,2,2,34,1,2,0,0,0,0,20690.0,20075.0,19492.0,19859.0,19232.0,15608.0,0.0,1500.0,805.0,7000.0,542.0,242.0,1
5474,0.33585990893495754,1,1,2,37,0,0,0,0,0,0,34339.0,35075.0,32355.0,31573.0,51279.0,53590.0,1294.0,2000.0,2000.0,30000.0,3000.0,2000.0,0
11323,-0.06685106868304105,2,2,2,40,-1,-1,-1,-2,-2,-2,15584.0,4377.0,0.0,0.0,0.0,0.0,4377.0,0.0,0.0,0.0,0.0,0.0,0
22344,-0.06807254004875142,2,2,2,26,0,0,0,0,0,0,78632.0,49707.0,37998.0,32062.0,27056.0,15955.0,2000.0,2200.0,2008.0,2000.0,5000.0,5000.0,0
5065,0.5333083904843674,1,2,1,53,0,0,2,2,2,2,16039.0,19752.0,19112.0,20223.0,18806.0,20001.0,4000.0,0.0,1382.0,0.0,3000.0,0.0,1
17922,0.5743123950361578,1,2,1,29,2,2,2,2,3,3,81839.0,82781.0,85536.0,90018.0,91151.0,89429.0,3200.0,5000.0,6800.0,3500.0,0.0,3400.0,1
15212,0.3754614150738974,2,1,2,28,0,0,0,2,0,0,20217.0,8376.0,7139.0,4254.0,4855.0,5355.0,1116.0,2420.0,0.0,800.0,1000.0,0.0,0
13255,-0.02811544377443217,1,2,2,25,1,2,2,5,4,3,10515.0,11548.0,13863.0,13369.0,12582.0,12088.0,1500.0,2800.0,0.0,0.0,0.0,0.0,0
6116,-1.0849288878505063,1,1,1,35,-2,-2,-2,-2,-2,-2,2007.0,21790.0,17102.0,13367.0,22659.0,22707.0,21817.0,1120.0,13434.0,22772.0,22820.0,8050.0,0
3765,-1.177516971011094,1,1,1,41,-1,-1,-1,-1,-1,-1,3196.0,16447.0,3317.0,10771.0,5552.0,2253.0,16447.0,3317.0,10771.0,5552.0,2253.0,96.0,0
28698,0.3389578677358227,2,5,1,34,0,0,0,0,0,0,252755.0,272262.0,281220.0,121814.0,11383.0,13090.0,25000.0,15000.0,7000.0,3000.0,2000.0,90000.0,0
11091,0.48042382374179066,2,2,2,28,0,0,0,0,0,0,329096.0,259604.0,231178.0,201471.0,181740.0,140088.0,10025.0,7007.0,7865.0,5795.0,5000.0,4000.0,0
6237,0.13593558664523323,1,1,1,42,-1,-1,-1,-1,-2,-1,4377.0,-3.0,3885.0,0.0,1140.0,505.0,0.0,3888.0,0.0,1140.0,505.0,0.0,0
9083,-0.2053246863455994,2,3,1,47,1,2,0,0,0,0,32724.0,29279.0,27149.0,14930.0,14400.0,0.0,0.0,1500.0,797.0,680.0,0.0,0.0,0
4179,0.6601902219861492,1,1,2,31,-1,-1,-1,-1,-1,-1,12740.0,17239.0,14496.0,16185.0,8962.0,8756.0,17352.0,14575.0,16266.0,9007.0,8800.0,20947.0,0
27967,0.784646953048869,2,1,2,27,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24243,-0.49261161085358246,1,3,2,30,-2,-2,-2,-2,-2,-2,0.0,680.0,1100.0,1500.0,1402.0,0.0,680.0,1100.0,1500.0,1402.0,0.0,0.0,0
28378,0.15537782362926517,2,2,1,44,0,0,0,0,0,0,88309.0,89755.0,90031.0,70660.0,71172.0,71844.0,4500.0,3600.0,3100.0,2900.0,2600.0,2700.0,0
14792,0.9104347323138252,2,3,1,51,2,2,-2,-2,-2,-1,103.0,-677.0,-677.0,-1067.0,-747.0,71.0,0.0,0.0,0.0,1100.0,818.0,1418.0,1
4474,-0.1172944430647081,2,1,2,26,1,-1,-1,-2,-1,-1,-11.0,3919.0,-23.0,-23.0,7859.0,-2.0,3930.0,0.0,0.0,7882.0,0.0,805.0,0
9253,-0.41214271010863957,2,2,2,34,-1,-1,-1,-1,-1,-1,8069.0,2855.0,11744.0,5886.0,12916.0,3177.0,2855.0,11900.0,5886.0,12916.0,3177.0,4511.0,1
28751,0.3201098944665618,2,2,1,29,0,0,0,0,0,0,246509.0,251197.0,243167.0,231463.0,105518.0,93193.0,7012.0,6310.0,5871.0,3130.0,2966.0,3230.0,0
